lat,lon
30.306601215,121.301710627
30.30660267,121.301712365
30.306604127,121.301714108
30.306605587,121.301715856
30.30660705,121.30171761
30.306608515,121.301719369
30.306609984,121.301721133
30.306611454,121.301722903
30.306612927,121.301724678
30.306614403,121.301726459
30.306615882,121.301728245
30.306617363,121.301730036
30.306618847,121.301731833
30.306620334,121.301733635
30.306621823,121.301735443
30.306623315,121.301737256
30.30662481,121.301739075
30.306626307,121.301740899
30.306627807,121.301742729
30.30662931,121.301744565
30.306630816,121.301746406
30.306632324,121.301748253
30.306633835,121.301750106
30.306635348,121.301751966
30.306636864,121.301753831
30.306638382,121.301755703
30.306639903,121.30175758
30.306641427,121.301759463
30.306642954,121.30176135
30.306644484,121.301763243
30.306646016,121.301765141
30.30664755,121.301767045
30.306649088,121.301768953
30.306650628,121.301770867
30.306652171,121.301772785
30.306653716,121.301774709
30.306655265,121.301776639
30.306656816,121.301778574
30.306658369,121.301780514
30.306659925,121.30178246
30.306661483,121.301784412
30.306663044,121.301786369
30.306663798,121.30173581
30.306665354,121.301737563
30.306666914,121.30173932
30.306668476,121.301741083
30.306670041,121.30174285
30.306671609,121.301744622
30.306673181,121.3017464
30.306674755,121.301748183
30.306676332,121.301749971
30.306677911,121.301751765
30.306679493,121.301753564
30.306681078,121.301755369
30.306682666,121.30175718
30.306684256,121.301758996
30.306685849,121.301760817
30.306687445,121.301762644
30.306689043,121.301764476
30.306690643,121.301766315
30.306692246,121.301768158
30.306693852,121.301770009
30.306695459,121.301771866
30.306697069,121.301773728
30.306698682,121.301775596
30.306700297,121.30177747
30.306701914,121.30177935
30.306703534,121.301781236
30.306705157,121.301783127
30.306706784,121.301785023
30.306708413,121.301786924
30.306710044,121.301788832
30.306711678,121.301790746
30.306713315,121.301792666
30.306714954,121.301794592
30.306716596,121.301796524
30.306718239,121.301798462
30.306719885,121.301800406
30.306721535,121.301802355
30.306723187,121.301804311
30.30672484,121.301806271
30.306726496,121.301808238
30.306728155,121.301810211
30.306729816,121.301812188
30.30673148,121.301814171
30.306733145,121.30181616
30.306734813,121.301818155
30.306736483,121.301820156
30.306738156,121.301822161
30.306739831,121.301824173
30.306741507,121.30182619
30.306743186,121.301828214
30.306744786,121.301778474
30.306746464,121.301780299
30.306748144,121.30178213
30.306749826,121.301783966
30.30675151,121.301785809
30.306753196,121.301787657
30.306754884,121.301789511
30.306756573,121.30179137
30.306758264,121.301793235
30.306759958,121.301795106
30.306761655,121.301796981
30.306763355,121.301798861
30.306765057,121.301800747
30.30676676,121.301802639
30.306768466,121.301804537
30.306770174,121.301806438
30.306771885,121.301808345
30.306773597,121.301810258
30.306775312,121.301812178
30.306777029,121.301814103
30.306778748,121.301816034
30.306780468,121.301817971
30.30678219,121.301819914
30.306783915,121.301821863
30.306785643,121.301823817
30.306787372,121.301825777
30.306789104,121.301827743
30.306790838,121.301829715
30.306792574,121.301831693
30.306794313,121.301833677
30.306796054,121.301835665
30.306797798,121.30183766
30.306799544,121.301839661
30.306801292,121.301841668
30.306803043,121.30184368
30.306804796,121.301845698
30.306806551,121.301847722
30.306808309,121.301849751
30.30681007,121.301851785
30.306811832,121.301853825
30.306813597,121.301855871
30.306815364,121.301857922
30.306817133,121.301859979
30.306818904,121.301862041
30.306820678,121.301864109
30.306822454,121.301866182
30.306824231,121.30186826
30.306826011,121.301870344
30.306827794,121.301872433
30.306829578,121.301874528
30.306830952,121.301825676
30.306832735,121.301827577
30.30683452,121.301829484
30.306836307,121.301831397
30.306838096,121.301833317
30.306839887,121.301835242
30.306841681,121.301837174
30.306843475,121.301839112
30.306845272,121.301841056
30.30684707,121.301843005
30.30684887,121.301844958
30.306850673,121.301846915
30.306852477,121.301848877
30.306854284,121.301850842
30.306856094,121.301852812
30.306857906,121.301854785
30.30685972,121.301856764
30.306861536,121.301858747
30.306863355,121.301860737
30.306865176,121.301862731
30.306866999,121.301864732
30.306868824,121.301866738
30.306870651,121.30186875
30.306872481,121.301870768
30.306874312,121.30187279
30.306876146,121.301874816
30.306877982,121.301876848
30.306879821,121.301878884
30.306881663,121.301880924
30.306883507,121.301882969
30.306885353,121.301885019
30.306887202,121.301887074
30.306889052,121.301889135
30.306890904,121.301891202
30.306892758,121.301893274
30.306894614,121.301895352
30.306896471,121.301897435
30.306898331,121.301899524
30.306900192,121.301901617
30.306902056,121.301903715
30.306903922,121.301905818
30.30690579,121.301907925
30.30690766,121.301910038
30.306909532,121.301912154
30.306911406,121.301914276
30.306913281,121.301916403
30.306915159,121.301918535
30.306917038,121.301920672
30.30691892,121.301922814
30.306920803,121.30192496
30.306921993,121.30187586
30.306923876,121.301877813
30.306925761,121.30187977
30.306927648,121.301881731
30.306929537,121.301883696
30.306931428,121.301885666
30.306933322,121.30188764
30.306935217,121.301889619
30.306937114,121.301891602
30.306939013,121.301893589
30.306940914,121.301895581
30.306942818,121.301897578
30.306944723,121.301899579
30.30694663,121.301901584
30.306948538,121.301903595
30.306950449,121.30190561
30.306952361,121.30190763
30.306954275,121.301909654
30.306956192,121.301911682
30.306958109,121.301913715
30.306960029,121.301915752
30.306961951,121.301917793
30.306963874,121.301919839
30.306965798,121.30192189
30.306967725,121.301923944
30.306969653,121.301926003
30.306971583,121.301928067
30.306973515,121.301930135
30.306975448,121.301932208
30.306977383,121.301934285
30.30697932,121.301936367
30.306981258,121.301938453
30.306983199,121.301940543
30.306985141,121.301942637
30.306987084,121.301944736
30.30698903,121.30194684
30.306990976,121.301948948
30.306992925,121.301951061
30.306994875,121.301953178
30.306996826,121.301955299
30.306998778,121.301957425
30.307000731,121.301959556
30.307002686,121.301961692
30.307004642,121.301963833
30.3070066,121.301965978
30.307008558,121.301968129
30.307010518,121.301970284
30.30701248,121.301972445
30.307014443,121.301974611
30.307016407,121.301976781
30.307016278,121.301928252
30.307018236,121.301930233
30.307020195,121.301932219
30.307022155,121.30193421
30.307024117,121.301936204
30.30702608,121.301938203
30.307028045,121.301940206
30.307030012,121.301942215
30.307031979,121.301944228
30.307033948,121.301946246
30.307035918,121.30194827
30.30703789,121.301950298
30.307039862,121.301952331
30.307041836,121.301954369
30.307043811,121.301956411
30.307045787,121.301958459
30.307047765,121.301960511
30.307049744,121.301962566
30.307051724,121.301964626
30.307053705,121.301966689
30.307055688,121.301968757
30.307057671,121.301970828
30.307059655,121.301972904
30.30706164,121.301974984
30.307063626,121.301977068
30.307065613,121.301979155
30.3070676,121.301981247
30.307069588,121.301983342
30.307071577,121.301985441
30.307073565,121.301987544
30.307075555,121.30198965
30.307077544,121.301991759
30.307079534,121.301993873
30.307081523,121.301995991
30.307083512,121.301998114
30.307085501,121.302000239
30.307087489,121.302002369
30.307089476,121.302004502
30.307091463,121.302006639
30.30709345,121.302008779
30.307095436,121.302010924
30.307097421,121.302013072
30.307099406,121.302015225
30.30710139,121.302017382
30.307103374,121.302019543
30.307105356,121.30202171
30.307107336,121.302023882
30.307109316,121.302026059
30.307111295,121.30202824
30.307113273,121.302030426
30.307112646,121.301981494
30.307114611,121.301983488
30.307116575,121.301985486
30.307118538,121.301987486
30.3071205,121.30198949
30.307122462,121.301991497
30.307124423,121.301993508
30.307126384,121.301995524
30.307128343,121.301997543
30.307130301,121.301999567
30.307132258,121.302001595
30.307134214,121.302003628
30.307136169,121.302005666
30.307138122,121.302007708
30.307140074,121.302009754
30.307142025,121.302011803
30.307143975,121.302013855
30.307145925,121.30201591
30.307147873,121.302017968
30.307149821,121.302020028
30.307151767,121.302022092
30.307153713,121.302024161
30.307155657,121.302026234
30.3071576,121.302028312
30.307159542,121.302030394
30.307161484,121.302032479
30.307163425,121.302034567
30.307165367,121.302036655
30.307167307,121.302038744
30.307169247,121.302040837
30.307171188,121.302042933
30.307173128,121.302045029
30.307175068,121.302047127
30.307177007,121.302049227
30.307178944,121.302051333
30.307180881,121.302053444
30.307182817,121.302055561
30.307184751,121.302057683
30.307186684,121.302059809
30.307188617,121.302061938
30.307190548,121.302064072
30.307192477,121.302066209
30.307194405,121.302068348
30.307196333,121.302070491
30.307198259,121.302072638
30.307200185,121.302074788
30.307202109,121.302076942
30.307204032,121.3020791
30.307205953,121.302081264
30.307207874,121.302083434
30.307207106,121.302033952
30.307209014,121.302035933
30.307210921,121.302037919
30.307212828,121.30203991
30.307214735,121.302041905
30.307216641,121.302043905
30.307218546,121.302045908
30.307220452,121.302047915
30.307222357,121.302049926
30.307224262,121.302051941
30.307226166,121.302053959
30.307228071,121.302055981
30.307229975,121.302058006
30.307231878,121.302060034
30.307233781,121.302062067
30.307235683,121.302064103
30.307237584,121.302066143
30.307239484,121.302068187
30.307241384,121.302070235
30.307243283,121.302072287
30.307245182,121.302074343
30.307247079,121.302076403
30.307248976,121.302078467
30.307250872,121.302080536
30.307252768,121.302082609
30.307254663,121.302084686
30.307256557,121.302086768
30.30725845,121.302088854
30.307260343,121.302090944
30.307262235,121.302093039
30.307264127,121.302095138
30.307266018,121.302097241
30.307267909,121.302099349
30.307269799,121.302101461
30.307271689,121.302103577
30.307273579,121.302105698
30.307275468,121.302107823
30.307277357,121.302109952
30.307279245,121.302112086
30.307281133,121.302114224
30.30728302,121.302116366
30.307284908,121.302118513
30.307286794,121.302120664
30.30728868,121.302122819
30.307290567,121.302124978
30.307292452,121.302127141
30.30729703,121.302084954
30.307298895,121.302086938
30.307300759,121.302088926
30.307302623,121.302090919
30.307304486,121.302092916
30.307306349,121.302094917
30.307308212,121.302096922
30.307310074,121.302098932
30.307311936,121.302100946
30.307313798,121.302102964
30.307315659,121.302104985
30.30731752,121.302107011
30.307319381,121.302109042
30.307321241,121.302111076
30.307323101,121.302113114
30.307324961,121.302115157
30.30732682,121.302117203
30.307328679,121.302119254
30.307330538,121.30212131
30.307332397,121.302123369
30.307334255,121.302125433
30.307336113,121.302127502
30.307337971,121.302129574
30.307339828,121.302131651
30.307341686,121.302133733
30.307343543,121.302135818
30.3073454,121.302137908
30.307347257,121.302140001
30.307349114,121.302142099
30.307350971,121.302144201
30.307352827,121.302146307
30.307354684,121.302148417
30.307356541,121.302150532
30.307358397,121.302152651
30.307360253,121.302154774
30.30736211,121.302156899
30.307363967,121.302159028
30.307365822,121.302161162
30.307367678,121.302163299
30.307369534,121.302165439
30.307371389,121.302167581
30.307373244,121.302169729
30.307375099,121.302171881
30.307376953,121.302174037
30.307378808,121.302176197
30.307380661,121.30217836
30.307382514,121.302180528
30.307384367,121.3021827
30.30738622,121.302184876
30.307388071,121.302187058
30.307382612,121.302133414
30.307384436,121.302135388
30.30738626,121.302137366
30.307388084,121.302139348
30.307389909,121.302141334
30.307391735,121.302143325
30.307393561,121.302145319
30.307395388,121.302147318
30.307397216,121.302149322
30.307399045,121.302151329
30.307400875,121.302153341
30.307402706,121.302155357
30.307404538,121.302157377
30.307406371,121.302159402
30.307408206,121.302161431
30.307410042,121.302163465
30.30741188,121.302165504
30.307413719,121.302167548
30.307415559,121.302169596
30.3074174,121.302171649
30.307419243,121.302173706
30.307421087,121.302175768
30.307422932,121.302177835
30.307424779,121.302179906
30.307426628,121.302181981
30.307428478,121.302184061
30.307430329,121.302186145
30.307432183,121.302188234
30.307434038,121.302190327
30.307435894,121.302192424
30.307437752,121.302194527
30.307439612,121.302196633
30.307441473,121.302198744
30.307443337,121.302200859
30.307445202,121.302202979
30.307447069,121.302205103
30.307448938,121.302207231
30.307450809,121.302209364
30.307452682,121.302211502
30.307454557,121.302213644
30.307456435,121.30221579
30.307458314,121.302217941
30.307460196,121.302220097
30.307462079,121.302222257
30.307463965,121.302224421
30.307465854,121.30222659
30.307467744,121.302228764
30.307469637,121.302230943
30.307471533,121.302233126
30.30747343,121.302235313
30.307464135,121.302179114
30.307465994,121.302181084
30.307467855,121.302183059
30.307469719,121.302185039
30.307471584,121.302187024
30.307473453,121.302189013
30.307475323,121.302191006
30.307477196,121.302193004
30.307479071,121.302195007
30.307480949,121.302197015
30.30748283,121.302199027
30.307484713,121.302201044
30.3074866,121.302203066
30.307488489,121.302205093
30.30749038,121.302207124
30.307492274,121.302209161
30.30749417,121.302211202
30.307496069,121.302213248
30.307497971,121.302215299
30.307499874,121.302217355
30.307501781,121.302219417
30.30750369,121.302221482
30.307505601,121.302223553
30.307507515,121.302225629
30.307509431,121.30222771
30.30751135,121.302229795
30.307513272,121.302231885
30.307515195,121.30223398
30.307517122,121.302236081
30.307519051,121.302238186
30.307520983,121.302240295
30.307522917,121.30224241
30.307524854,121.30224453
30.307526794,121.302246654
30.307528736,121.302248784
30.307530682,121.302250918
30.307532629,121.302253057
30.30753458,121.302255201
30.307536534,121.30225735
30.30753849,121.302259504
30.30754045,121.302261663
30.307542412,121.302263826
30.307544376,121.302265995
30.307546344,121.302268168
30.307548315,121.302270347
30.307550289,121.302272531
30.307552265,121.302274719
30.307554244,121.302276912
30.307556226,121.30227911
30.30755821,121.302281313
30.307544913,121.302223231
30.307546844,121.302225211
30.307548778,121.302227194
30.307550714,121.302229182
30.307552653,121.302231175
30.307554595,121.302233172
30.30755654,121.302235174
30.307558487,121.302237181
30.307560438,121.302239193
30.307562391,121.302241208
30.307564347,121.302243229
30.307566306,121.302245254
30.307568267,121.302247284
30.307570231,121.302249319
30.307572198,121.302251358
30.307574168,121.302253401
30.30757614,121.30225545
30.307578115,121.302257503
30.307580093,121.302259562
30.307582074,121.302261625
30.307584058,121.302263692
30.307586044,121.302265764
30.307588033,121.302267841
30.307590025,121.302269923
30.30759202,121.30227201
30.307594017,121.302274101
30.307596017,121.302276197
30.30759802,121.302278298
30.307600026,121.302280404
30.307602034,121.302282514
30.307604045,121.302284629
30.307606059,121.30228675
30.307608075,121.302288875
30.307610094,121.302291005
30.307612116,121.30229314
30.307614141,121.30229528
30.307616168,121.302297425
30.307618198,121.302299574
30.30762023,121.302301728
30.307622266,121.302303887
30.307624303,121.302306051
30.307626344,121.302308219
30.307628388,121.302310393
30.307630433,121.302312571
30.307632482,121.302314754
30.307634533,121.302316942
30.307636587,121.302319135
30.307638644,121.302321333
30.307640703,121.302323535
30.307642765,121.302325741
30.307625817,121.302266266
30.307627811,121.302268243
30.307629807,121.302270224
30.307631806,121.302272209
30.307633807,121.302274198
30.307635811,121.302276192
30.307637818,121.302278191
30.307639827,121.302280194
30.307641838,121.302282201
30.307643851,121.302284214
30.307645867,121.302286231
30.307647886,121.302288252
30.307649906,121.302290278
30.307651929,121.302292309
30.307653955,121.302294345
30.307655983,121.302296385
30.307658013,121.30229843
30.307660046,121.302300479
30.307662082,121.302302534
30.307664119,121.302304592
30.307666159,121.302306656
30.307668201,121.302308724
30.307670246,121.302310797
30.307672293,121.302312874
30.307674343,121.302314956
30.307676395,121.302317042
30.307678449,121.302319133
30.307680506,121.30232123
30.307682565,121.30232333
30.307684627,121.302325436
30.307686691,121.302327546
30.307688758,121.302329661
30.307690827,121.302331781
30.307692899,121.302333905
30.307694973,121.302336034
30.307697049,121.302338167
30.307699128,121.302340306
30.30770121,121.302342448
30.307703293,121.302344596
30.30770538,121.302346747
30.307707468,121.302348904
30.30770956,121.302351065
30.307711653,121.30235323
30.30771375,121.302355401
30.307715848,121.302357576
30.30771795,121.302359756
30.307720053,121.30236194
30.30772216,121.302364129
30.307724269,121.302366322
30.30772638,121.302368519
30.307707326,121.302308177
30.307709362,121.302310142
30.307711401,121.302312111
30.307713441,121.302314084
30.307715484,121.302316059
30.30771753,121.302318039
30.307719577,121.302320025
30.307721626,121.302322015
30.307723676,121.302324011
30.307725729,121.302326012
30.307727784,121.302328015
30.307729841,121.302330023
30.3077319,121.302332036
30.307733961,121.302334054
30.307736024,121.302336077
30.307738089,121.302338103
30.307740156,121.302340134
30.307742225,121.302342169
30.307744297,121.30234421
30.30774637,121.302346255
30.307748446,121.302348305
30.307750524,121.302350358
30.307752604,121.302352417
30.307754686,121.302354481
30.307756771,121.302356551
30.307758858,121.302358624
30.307760947,121.302360702
30.307763039,121.302362784
30.307765132,121.30236487
30.307767228,121.302366961
30.307769326,121.302369056
30.307771427,121.302371155
30.30777353,121.302373258
30.307775635,121.302375366
30.307777742,121.302377478
30.307779852,121.302379595
30.307781963,121.302381717
30.307784077,121.302383843
30.307786194,121.302385974
30.307788312,121.302388109
30.307790432,121.302390249
30.307792555,121.302392394
30.30779468,121.302394544
30.307796807,121.302396699
30.307798937,121.302398858
30.307801069,121.302401021
30.307803203,121.30240319
30.307805339,121.302405363
30.307807478,121.30240754
30.307809619,121.302409721
30.307788271,121.30234933
30.307790327,121.302351278
30.307792384,121.302353231
30.307794444,121.302355189
30.307796506,121.302357152
30.30779857,121.302359118
30.307800635,121.30236109
30.307802703,121.302363065
30.307804773,121.302365046
30.307806845,121.30236703
30.307808918,121.302369019
30.307810994,121.302371012
30.307813072,121.30237301
30.307815152,121.302375012
30.307817234,121.302377018
30.307819318,121.302379029
30.307821404,121.302381044
30.307823492,121.302383063
30.307825581,121.302385087
30.307827673,121.302387116
30.307829767,121.302389148
30.307831863,121.302391185
30.307833961,121.302393226
30.307836061,121.302395272
30.307838163,121.302397322
30.307840267,121.302399377
30.307842372,121.302401436
30.30784448,121.302403499
30.30784659,121.302405567
30.307848701,121.302407639
30.307850815,121.302409716
30.307852931,121.302411797
30.307855049,121.302413882
30.307857169,121.302415971
30.307859291,121.302418065
30.307861415,121.302420164
30.307863541,121.302422266
30.307865669,121.302424373
30.307867799,121.302426484
30.307869931,121.3024286
30.307872065,121.302430721
30.307874201,121.302432846
30.307876339,121.302434975
30.307878479,121.302437108
30.307880621,121.302439247
30.307882766,121.30244139
30.307884912,121.302443537
30.30788706,121.302445689
30.30788921,121.302447845
30.307891363,121.302450006
30.3078931,121.302403191
30.307895252,121.302405172
30.307897404,121.302407157
30.307899557,121.302409146
30.30790171,121.302411139
30.307903863,121.302413137
30.307906016,121.302415138
30.307908171,121.302417143
30.307910325,121.302419153
30.30791248,121.302421166
30.307914635,121.302423184
30.30791679,121.302425205
30.307918946,121.30242723
30.307921103,121.302429257
30.30792326,121.302431287
30.307925417,121.302433321
30.307927575,121.30243536
30.307929733,121.302437404
30.307931891,121.302439451
30.30793405,121.302441503
30.307936208,121.302443559
30.307938367,121.30244562
30.307940525,121.302447685
30.307942684,121.302449755
30.307944843,121.302451829
30.307947003,121.302453906
30.307949163,121.302455988
30.307951323,121.302458075
30.307953483,121.302460165
30.307955644,121.30246226
30.307957805,121.302464358
30.307959967,121.30246646
30.30796213,121.302468567
30.307964293,121.302470678
30.307966456,121.302472794
30.30796862,121.302474914
30.307970785,121.302477038
30.30797295,121.302479167
30.307975116,121.3024813
30.307977283,121.302483438
30.30797945,121.30248558
30.307981618,121.302487726
30.307983786,121.302489876
30.307985955,121.302492031
30.307988124,121.30249419
30.307990294,121.302496355
30.307992464,121.302498523
30.307994635,121.302500695
30.307996806,121.302502872
30.307998977,121.302505054
30.307991067,121.302453366
30.307993199,121.302455348
30.307995332,121.302457334
30.307997466,121.302459324
30.307999599,121.302461319
30.308001733,121.302463319
30.308003868,121.302465323
30.308006003,121.302467331
30.308008138,121.302469343
30.308010274,121.30247136
30.30801241,121.302473382
30.308014546,121.302475409
30.308016683,121.302477441
30.30801882,121.302479477
30.308020958,121.302481518
30.308023096,121.302483563
30.308025235,121.302485613
30.308027374,121.302487668
30.308029514,121.302489728
30.308031655,121.302491791
30.308033796,121.302493859
30.308035937,121.302495932
30.308038079,121.302498009
30.308040222,121.302500091
30.308042365,121.302502177
30.308044509,121.302504267
30.308046654,121.302506361
30.308048799,121.302508459
30.308050945,121.30251056
30.308053091,121.302512664
30.308055238,121.302514773
30.308057384,121.302516887
30.308059531,121.302519005
30.308061678,121.302521127
30.308063826,121.302523255
30.308065973,121.302525388
30.308068121,121.302527526
30.308070269,121.302529669
30.308072417,121.302531816
30.308074566,121.302533969
30.308076714,121.302536126
30.308078863,121.302538288
30.308081013,121.302540455
30.308083163,121.302542625
30.308085314,121.3025448
30.308087465,121.302546979
30.308089618,121.302549161
30.308091771,121.302551348
30.308093924,121.302553539
30.308096079,121.302555734
30.308101,121.302511347
30.308103166,121.302513372
30.308105335,121.3025154
30.308107506,121.302517434
30.308109679,121.302519471
30.308111854,121.302521513
30.308114032,121.302523559
30.308116211,121.302525609
30.308118393,121.302527663
30.308120576,121.302529721
30.308122762,121.302531783
30.308124949,121.302533849
30.308127139,121.302535919
30.30812933,121.302537993
30.308131523,121.302540071
30.308133717,121.302542152
30.308135913,121.302544237
30.308138111,121.302546326
30.308140311,121.302548419
30.308142511,121.302550515
30.308144714,121.302552615
30.308146917,121.302554719
30.308149122,121.302556827
30.308151328,121.302558939
30.308153535,121.302561054
30.308155743,121.302563173
30.308157953,121.302565296
30.308160162,121.302567423
30.308162373,121.302569553
30.308164585,121.302571687
30.308166797,121.302573825
30.308169009,121.302575966
30.308171222,121.302578111
30.308173435,121.30258026
30.308175647,121.302582413
30.30817786,121.30258457
30.308180072,121.302586731
30.308182285,121.302588895
30.308184497,121.302591064
30.308186708,121.302593236
30.30818892,121.302595413
30.308191131,121.302597593
30.308193342,121.302599775
30.308195553,121.302601961
30.308197763,121.302604151
30.308199973,121.302606345
30.308202181,121.302608544
30.308204389,121.302610747
30.308206596,121.302612955
30.308208803,121.302615167
30.308197864,121.302562828
30.308200018,121.302564839
30.308202171,121.302566853
30.308204324,121.302568871
30.308206475,121.302570893
30.308208626,121.30257292
30.308210776,121.30257495
30.308212924,121.302576984
30.308215072,121.302579022
30.308217219,121.302581064
30.308219365,121.302583109
30.30822151,121.302585159
30.308223655,121.302587211
30.308225799,121.302589267
30.308227942,121.302591327
30.308230084,121.30259339
30.308232225,121.302595458
30.308234365,121.30259753
30.308236504,121.302599605
30.308238643,121.302601685
30.30824078,121.302603768
30.308242917,121.302605856
30.308245053,121.302607948
30.308247188,121.302610044
30.308249321,121.302612145
30.308251454,121.302614249
30.308253586,121.302616357
30.308255717,121.302618469
30.308257848,121.302620585
30.308259977,121.302622705
30.308262106,121.302624829
30.308264234,121.302626957
30.308266362,121.302629089
30.308268489,121.302631225
30.308270616,121.302633366
30.308272743,121.30263551
30.30827487,121.302637659
30.308276997,121.302639812
30.308279125,121.30264197
30.308281252,121.302644132
30.30828338,121.302646299
30.308285508,121.30264847
30.308287637,121.302650646
30.308289766,121.302652826
30.308291895,121.302655011
30.308294024,121.3026572
30.308296154,121.302659394
30.308298284,121.302661593
30.308300415,121.302663796
30.308302546,121.302666003
30.308281019,121.302607519
30.308283061,121.3026095
30.308285103,121.302611485
30.308287145,121.302613474
30.308289188,121.302615467
30.308291231,121.302617465
30.308293275,121.302619466
30.308295319,121.302621472
30.308297363,121.302623482
30.308299408,121.302625497
30.308301452,121.302627516
30.308303497,121.30262954
30.308305542,121.302631567
30.308307588,121.302633599
30.308309634,121.302635635
30.308311681,121.302637676
30.308313728,121.302639721
30.308315776,121.30264177
30.308317823,121.302643824
30.308319871,121.302645883
30.308321919,121.302647945
30.308323967,121.302650013
30.308326016,121.302652085
30.308328064,121.302654161
30.308330114,121.302656242
30.308332163,121.302658327
30.308334213,121.302660417
30.308336263,121.30266251
30.308338314,121.302664608
30.308340364,121.30266671
30.308342415,121.302668817
30.308344466,121.302670928
30.308346518,121.302673042
30.30834857,121.302675162
30.308350621,121.302677286
30.308352674,121.302679415
30.308354728,121.302681548
30.308356782,121.302683685
30.308358837,121.302685827
30.308360892,121.302687973
30.308362948,121.302690124
30.308365004,121.30269228
30.308367061,121.302694441
30.308369119,121.302696606
30.308371178,121.302698775
30.308373238,121.30270095
30.308375299,121.302703129
30.308351836,121.302645787
30.308353781,121.302647734
30.308355727,121.302649686
30.308357673,121.302651643
30.308359621,121.302653604
30.308361569,121.30265557
30.308363518,121.30265754
30.308365468,121.302659513
30.308367419,121.302661491
30.308369371,121.302663473
30.308371324,121.302665459
30.308373277,121.302667449
30.308375232,121.302669444
30.308377187,121.302671443
30.308379143,121.302673446
30.3083811,121.302675453
30.308383058,121.302677465
30.308385017,121.302679482
30.308386976,121.302681503
30.308388937,121.302683529
30.308390898,121.30268556
30.30839286,121.302687596
30.308394823,121.302689637
30.308396786,121.302691682
30.308398751,121.302693732
30.308400716,121.302695787
30.308402683,121.302697847
30.30840465,121.302699911
30.308406619,121.30270198
30.308408588,121.302704054
30.308410558,121.302706133
30.308412529,121.302708216
30.308414501,121.302710304
30.308416474,121.302712396
30.308418448,121.302714493
30.308420423,121.302716594
30.3084224,121.3027187
30.308424377,121.302720811
30.308426355,121.302722927
30.308428334,121.302725048
30.308430315,121.302727172
30.308432296,121.302729302
30.308434278,121.302731435
30.308436261,121.302733573
30.308438245,121.302735715
30.30844023,121.302737862
30.308442217,121.302740013
30.308444204,121.302742168
30.308446192,121.302744328
30.308448182,121.302746492
30.308412382,121.302678774
30.30841423,121.302680676
30.30841608,121.302682583
30.308417931,121.302684495
30.308419783,121.302686411
30.308421636,121.302688331
30.30842349,121.302690256
30.308425345,121.302692186
30.308427201,121.30269412
30.308429059,121.302696059
30.308430916,121.302698002
30.308432775,121.302699949
30.308434636,121.302701902
30.308436497,121.302703859
30.308438359,121.302705821
30.308440222,121.302707788
30.308442085,121.302709759
30.30844395,121.302711735
30.308445816,121.302713715
30.308447682,121.3027157
30.30844955,121.302717689
30.30845142,121.302719682
30.308453291,121.302721679
30.308455163,121.30272368
30.308457037,121.302725685
30.308458912,121.302727693
30.30846079,121.302729703
30.308462671,121.302731715
30.308464555,121.302733728
30.308466443,121.302735742
30.308468334,121.302737759
30.308470228,121.302739781
30.308472125,121.302741809
30.308474023,121.302743841
30.308475922,121.302745879
30.308477825,121.302747923
30.30847973,121.302749972
30.308481635,121.302752024
30.308483539,121.302754079
30.308485444,121.30275614
30.308487351,121.302758213
30.308489257,121.302760296
30.308491163,121.302762383
30.308493074,121.302764476
30.308494989,121.302766576
30.308496905,121.302768685
30.308498824,121.302770801
30.308500748,121.30277292
30.308502676,121.302775041
30.308504608,121.302777164
30.308464659,121.302707625
30.308466439,121.302709477
30.308468222,121.302711332
30.308470009,121.302713189
30.3084718,121.302715048
30.308473593,121.302716908
30.30847539,121.302718769
30.308477191,121.302720631
30.308478996,121.302722496
30.308480803,121.302724364
30.308482612,121.302726237
30.308484424,121.302728116
30.308486238,121.30273
30.308488055,121.302731889
30.308489874,121.302733783
30.308491696,121.302735681
30.30849352,121.302737585
30.308495346,121.302739499
30.308497176,121.302741424
30.308499006,121.302743359
30.308500838,121.302745296
30.308502676,121.302747234
30.30850452,121.302749176
30.308506366,121.302751126
30.308508216,121.302753082
30.308510068,121.302755042
30.308511925,121.302757005
30.308513785,121.302758968
30.308515647,121.302760933
30.308517513,121.302762901
30.308519382,121.302764873
30.308521254,121.302766848
30.308523128,121.302768825
30.308525006,121.302770804
30.308526887,121.302772787
30.308528771,121.302774775
30.308530658,121.302776768
30.308532548,121.302778767
30.308534443,121.302780769
30.308536341,121.302782776
30.308538243,121.302784788
30.30854015,121.302786806
30.30854206,121.30278883
30.308543974,121.302790859
30.308545892,121.302792893
30.308547814,121.302794932
30.308549741,121.302796976
30.308551672,121.302799026
30.308553607,121.302801081
30.308555546,121.302803141
30.308512945,121.302732627
30.308514729,121.302734415
30.308516516,121.302736208
30.308518308,121.302738005
30.308520103,121.302739807
30.308521902,121.302741613
30.308523705,121.302743423
30.308525512,121.302745238
30.308527324,121.302747056
30.308529139,121.302748879
30.308530958,121.302750706
30.308532781,121.302752538
30.308534609,121.302754373
30.308536441,121.302756213
30.308538278,121.302758058
30.308540119,121.302759907
30.308541964,121.302761761
30.308543814,121.30276362
30.30854567,121.302765483
30.30854753,121.302767351
30.308549396,121.302769224
30.308551268,121.302771102
30.308553144,121.302772985
30.308555026,121.302774873
30.308556914,121.302776765
30.308558806,121.302778663
30.308560705,121.302780566
30.308562609,121.302782473
30.308564518,121.302784385
30.308566433,121.302786302
30.308568353,121.302788224
