lat,lon
30.308390867,121.302673794
30.308392986,121.302675859
30.308395106,121.302677929
30.308397228,121.302680003
30.308399351,121.302682081
30.308401476,121.302684165
30.308403602,121.302686252
30.308405729,121.302688345
30.308407858,121.302690443
30.308409989,121.302692545
30.30841212,121.302694653
30.308414254,121.302696765
30.308416389,121.302698883
30.308418525,121.302701005
30.308420662,121.302703132
30.308422802,121.302705264
30.308424942,121.302707402
30.308427085,121.302709544
30.308429228,121.302711691
30.308431374,121.302713843
30.308433521,121.302716
30.308435669,121.302718162
30.308437819,121.302720329
30.308439971,121.3027225
30.308442124,121.302724677
30.308444279,121.302726858
30.308446436,121.302729043
30.308448594,121.302731234
30.308450754,121.30273343
30.308452916,121.302735631
30.308455079,121.302737836
30.308457244,121.302740047
30.30845941,121.302742262
30.308461578,121.302744481
30.308463747,121.302746705
30.308465918,121.302748934
30.308468091,121.302751167
30.308470266,121.302753405
30.308472442,121.302755648
30.30847462,121.302757895
30.308476799,121.302760147
30.308432808,121.302688718
30.308434819,121.302690697
30.308436833,121.30269268
30.308438848,121.302694669
30.308440864,121.302696662
30.308442882,121.30269866
30.308444902,121.302700662
30.308446924,121.302702669
30.308448947,121.302704682
30.308450972,121.302706698
30.308452998,121.30270872
30.308455026,121.302710746
30.308457055,121.302712777
30.308459087,121.302714813
30.308461119,121.302716854
30.308463154,121.302718901
30.308465189,121.302720951
30.308467227,121.302723007
30.308469266,121.302725068
30.308471306,121.302727133
30.308473349,121.302729202
30.308475393,121.302731276
30.30847744,121.302733354
30.308479488,121.302735437
30.308481539,121.302737523
30.308483592,121.302739613
30.308485648,121.302741706
30.308487707,121.302743801
30.308489769,121.302745897
30.308491835,121.302747995
30.308493906,121.302750096
30.308495979,121.302752202
30.308498056,121.302754313
30.308500134,121.302756429
30.308502215,121.302758551
30.3085043,121.302760678
30.308506387,121.302762811
30.308508475,121.302764948
30.308510563,121.302767088
30.308512652,121.302769234
30.308514745,121.302771392
30.308516838,121.302773559
30.308518932,121.302775731
30.308521031,121.302777909
30.308523135,121.302780095
30.308525242,121.302782288
30.308527352,121.302784489
30.308529466,121.302786693
30.308531586,121.302788899
30.30853371,121.302791108
30.30848545,121.302717786
30.308487394,121.302719712
30.308489341,121.302721642
30.308491293,121.302723575
30.308493248,121.302725509
30.308495207,121.302727445
30.30849717,121.302729382
30.308499137,121.302731322
30.308501108,121.302733264
30.308503082,121.302735209
30.308505058,121.302737159
30.308507037,121.302739115
30.308509019,121.302741077
30.308511004,121.302743043
30.308512993,121.302745014
30.308514985,121.30274699
30.308516979,121.302748971
30.308518976,121.302750961
30.308520978,121.302752963
30.308522981,121.302754973
30.308524986,121.302756987
30.308526999,121.302759002
30.308529017,121.302761021
30.308531038,121.302763048
30.308533064,121.302765081
30.308535093,121.302767118
30.308537126,121.302769158
30.308539163,121.302771201
30.308541204,121.302773245
30.308543248,121.302775292
30.308545295,121.302777343
30.308547346,121.302779398
30.3085494,121.302781455
30.308551458,121.302783515
30.308553519,121.302785579
30.308555584,121.302787648
30.308557653,121.302789722
30.308559726,121.302791802
30.308561803,121.302793885
30.308563884,121.302795973
30.30856597,121.302798066
30.308568061,121.302800165
30.308570156,121.30280227
30.308572255,121.30280438
30.308574359,121.302806496
30.308576467,121.302808615
30.308578581,121.302810741
30.308580699,121.302812871
30.308582822,121.302815007
30.30858495,121.302817147
30.308533961,121.302742867
30.308535904,121.302744725
30.308537852,121.302746588
30.308539805,121.302748455
30.308541762,121.302750328
30.308543724,121.302752204
30.30854569,121.302754085
30.30854766,121.302755971
30.308549635,121.30275786
30.308551614,121.302759754
30.308553598,121.302761653
30.308555587,121.302763556
30.30855758,121.302765463
30.308559579,121.302767375
30.308561582,121.302769292
30.30856359,121.302771213
30.308565604,121.302773139
30.308567622,121.30277507
30.308569646,121.302777005
30.308571676,121.302778945
30.308573712,121.302780891
30.308575753,121.302782841
30.3085778,121.302784796
30.308579854,121.302786756
30.308581912,121.302788721
30.308583977,121.30279069
30.308586048,121.302792665
30.308588125,121.302794645
30.308590208,121.302796629
30.308592296,121.302798618
30.308594391,121.302800612
30.308596492,121.302802611
30.308598599,121.302804615
30.308600712,121.302806623
30.308602831,121.302808636
30.308604955,121.302810654
30.308607086,121.302812676
30.308609222,121.302814703
30.308611364,121.302816735
30.308613512,121.302818772
30.308615666,121.302820814
30.308617824,121.30282286
30.308619988,121.302824911
30.308622158,121.302826968
30.308624332,121.302829029
30.308626512,121.302831095
30.308628698,121.302833165
30.308630889,121.302835239
30.308633084,121.302837317
30.308635284,121.3028394
30.30858228,121.302765379
30.30858429,121.302767179
30.308586304,121.302768985
30.308588323,121.302770795
30.308590346,121.30277261
30.308592372,121.302774429
30.308594403,121.302776252
30.308596438,121.30277808
30.308598477,121.302779913
30.30860052,121.302781751
30.308602567,121.302783593
30.308604618,121.30278544
30.308606673,121.302787291
30.308608732,121.302789147
30.308610795,121.302791009
30.308612862,121.302792875
30.308614934,121.302794746
30.308617009,121.302796622
30.30861909,121.302798502
30.308621174,121.302800386
30.308623263,121.302802275
30.308625355,121.302804168
30.308627451,121.302806065
30.308629552,121.302807967
30.308631657,121.302809872
30.308633766,121.302811782
30.308635879,121.302813696
30.308637997,121.302815614
30.308640118,121.302817536
30.308642244,121.302819462
30.308644374,121.302821392
30.308646508,121.302823328
30.308648647,121.302825268
30.308650789,121.302827212
30.308652936,121.302829162
30.308655087,121.302831116
30.308657242,121.302833076
30.308659401,121.302835041
30.308661565,121.302837011
30.308663732,121.302838985
30.308665904,121.302840965
30.30866808,121.30284295
30.30867026,121.30284494
30.308672444,121.302846935
30.308674633,121.302848935
30.308676826,121.30285094
30.308679023,121.302852949
30.308681224,121.302854964
30.308683429,121.302856983
30.308685639,121.302859007
30.308632443,121.302787926
30.308634462,121.302789679
30.308636486,121.302791436
30.308638514,121.302793198
30.308640546,121.302794964
30.308642582,121.302796735
30.308644622,121.302798511
30.308646666,121.302800292
30.308648714,121.302802078
30.308650766,121.302803869
30.308652822,121.302805665
30.308654882,121.302807467
30.308656946,121.302809273
30.308659015,121.302811085
30.308661087,121.302812902
30.308663163,121.302814723
30.308665243,121.30281655
30.308667327,121.302818381
30.308669416,121.302820217
30.308671508,121.302822057
30.308673605,121.302823902
30.308675706,121.302825752
30.308677811,121.302827605
30.30867992,121.302829464
30.308682033,121.302831327
30.308684151,121.302833194
30.308686273,121.302835066
30.308688399,121.302836942
30.308690529,121.302838823
30.308692663,121.302840709
30.308694801,121.302842598
30.308696944,121.302844492
30.30869909,121.30284639
30.308701241,121.302848293
30.308703396,121.3028502
30.308705555,121.302852111
30.308707718,121.302854026
30.308709886,121.302855946
30.308712057,121.30285787
30.308714233,121.302859798
30.308716413,121.30286173
30.308718596,121.302863667
30.308720784,121.302865609
30.308722977,121.302867554
30.308725173,121.302869504
30.308727374,121.302871459
30.308729579,121.302873418
30.308731788,121.302875382
30.308734001,121.30287735
30.308736218,121.302879323
30.308684554,121.302810573
30.308686587,121.302812282
30.308688623,121.302813995
30.308690664,121.302815713
30.308692708,121.302817435
30.308694757,121.302819162
30.30869681,121.302820894
30.308698866,121.302822631
30.308700927,121.302824372
30.308702992,121.302826118
30.308705061,121.302827868
30.308707134,121.302829624
30.308709211,121.302831385
30.308711292,121.302833151
30.308713378,121.302834923
30.308715467,121.302836699
30.308717561,121.30283848
30.308719659,121.302840267
30.308721762,121.302842059
30.308723869,121.302843856
30.30872598,121.302845658
30.308728096,121.302847465
30.308730217,121.302849278
30.308732342,121.302851096
30.308734473,121.302852919
30.308736608,121.302854747
30.308738749,121.302856581
30.308740895,121.302858419
30.308743045,121.302860263
30.308745202,121.302862111
30.308747363,121.302863963
30.30874953,121.30286582
30.308751702,121.302867681
30.30875388,121.302869547
30.308756064,121.302871418
30.308758254,121.302873294
30.308760449,121.302875175
30.30876265,121.302877062
30.308764857,121.302878954
30.30876707,121.302880851
30.308769288,121.302882755
30.308771513,121.302884664
30.308773743,121.302886579
30.308775979,121.3028885
30.308778221,121.302890427
30.308780469,121.302892361
30.308782723,121.302894301
30.308784982,121.302896246
30.308787247,121.302898198
30.308789518,121.302900157
30.308738546,121.30283481
30.308740638,121.30283652
30.308742735,121.302838236
30.308744839,121.302839957
30.308746948,121.302841685
30.308749063,121.302843418
30.308751183,121.302845158
30.30875331,121.302846903
30.308755442,121.302848654
30.30875758,121.30285041
30.308759725,121.302852173
30.308761875,121.302853942
30.308764031,121.302855716
30.308766193,121.302857497
30.308768361,121.302859282
30.308770535,121.302861074
30.308772716,121.302862872
30.308774903,121.302864675
30.308777096,121.302866484
30.308779296,121.302868299
30.308781502,121.302870121
30.308783715,121.302871948
30.308785935,121.302873782
30.30878816,121.302875622
30.308790393,121.302877468
30.308792632,121.302879321
30.308794878,121.30288118
30.30879713,121.302883045
30.308799389,121.302884918
30.308801655,121.302886796
30.308803927,121.302888681
30.308806205,121.302890572
30.30880849,121.30289247
30.308810782,121.302894373
30.30881308,121.302896283
30.308815385,121.3028982
30.308817696,121.302900122
30.308820013,121.302902051
30.308822337,121.302903987
30.308824668,121.30290593
30.308827005,121.302907879
30.308829349,121.302909835
30.3088317,121.302911798
30.308834057,121.302913767
30.308836421,121.302915743
30.308838791,121.302917726
30.308841168,121.302919715
30.308843551,121.302921711
30.308845941,121.302923714
30.308848338,121.302925724
30.308798218,121.302862703
30.30880044,121.302864474
30.308802668,121.302866252
30.308804903,121.302868037
30.308807144,121.302869828
30.308809392,121.302871625
30.308811646,121.302873428
30.308813906,121.302875239
30.308816172,121.302877055
30.308818445,121.302878878
30.308820724,121.302880707
30.308823009,121.302882543
30.308825301,121.302884385
30.308827599,121.302886234
30.308829903,121.302888089
30.308832214,121.302889951
30.30883453,121.30289182
30.308836853,121.302893696
30.308839182,121.302895579
30.308841518,121.302897468
30.308843859,121.302899364
30.308846207,121.302901266
30.308848561,121.302903174
30.308850922,121.302905089
30.308853289,121.302907011
30.308855662,121.302908938
30.308858042,121.302910871
30.308860428,121.302912811
30.308862821,121.302914756
30.30886522,121.302916707
30.308867626,121.302918663
30.308870037,121.302920624
30.308872456,121.302922592
30.30887488,121.302924565
30.308877311,121.302926543
30.308879748,121.302928526
30.308882192,121.302930515
30.308884642,121.302932508
30.308887099,121.302934507
30.308889562,121.30293651
30.308892032,121.302938517
30.308894508,121.302940529
30.308896991,121.302942544
30.30889948,121.302944563
30.308901976,121.302946585
30.308904477,121.30294861
30.308906985,121.30295064
30.308909498,121.302952672
30.308912017,121.302954709
30.308914542,121.302956748
30.30886572,121.302897223
30.308868072,121.30289903
30.30887043,121.30290084
30.308872794,121.302902653
30.308875164,121.302904469
30.308877539,121.302906288
30.308879921,121.302908111
30.308882307,121.302909937
30.3088847,121.302911766
30.308887098,121.302913598
30.308889502,121.302915433
30.308891911,121.302917272
30.308894327,121.302919114
30.308896748,121.302920959
30.308899175,121.302922807
30.308901608,121.302924658
30.308904047,121.302926512
30.308906492,121.30292837
30.308908943,121.30293023
30.308911399,121.302932092
30.308913861,121.302933958
30.30891633,121.302935826
30.308918804,121.302937697
30.308921284,121.302939571
30.308923769,121.302941447
30.308926261,121.302943326
30.308928759,121.302945206
30.308931262,121.302947089
30.308933771,121.302948974
30.308936286,121.302950862
30.308938807,121.302952752
30.308941333,121.302954644
30.308943865,121.302956539
30.308946403,121.302958436
30.308948946,121.302960336
30.308951494,121.302962239
30.308954047,121.302964144
30.308956607,121.302966051
30.308959171,121.302967961
30.308961741,121.302969874
30.308964317,121.302971789
30.308966898,121.302973707
30.308969484,121.302975628
30.308972076,121.30297755
30.308974673,121.302979475
30.308977276,121.302981402
30.308979884,121.302983332
30.308982497,121.302985265
30.308985116,121.3029872
30.308987741,121.302989137
30.308940079,121.302935154
30.308942532,121.302936872
30.308944991,121.302938593
30.308947456,121.302940316
30.308949926,121.30294204
30.308952403,121.302943767
30.308954885,121.302945496
30.308957373,121.302947227
30.308959867,121.30294896
30.308962367,121.302950696
30.308964873,121.302952433
30.308967385,121.302954173
30.308969904,121.302955916
30.308972429,121.30295766
30.308974961,121.302959407
30.308977498,121.302961155
30.308980042,121.302962905
30.308982593,121.302964656
30.308985149,121.302966409
30.308987712,121.302968164
30.308990281,121.302969921
30.308992857,121.302971679
30.308995439,121.302973439
30.308998027,121.302975201
30.309000621,121.302976965
30.309003222,121.302978731
30.309005829,121.302980498
30.309008441,121.302982268
30.30901106,121.302984039
30.309013686,121.302985813
30.309016317,121.302987588
30.309018954,121.302989365
30.309021597,121.302991143
30.309024246,121.302992924
30.309026901,121.302994706
30.309029562,121.302996489
30.309032229,121.302998275
30.309034901,121.303000063
30.30903758,121.303001852
30.309040265,121.303003643
30.309042955,121.303005436
30.309045652,121.30300723
30.309048354,121.303009027
30.309051062,121.303010826
30.309053776,121.303012626
30.309056496,121.303014429
30.309059222,121.303016235
30.309061953,121.303018043
30.30906469,121.303019854
30.309067433,121.303021668
30.309021265,121.30297411
30.309023837,121.302975724
30.309026415,121.302977341
30.309028999,121.302978962
30.309031588,121.302980585
30.309034182,121.302982212
30.309036783,121.302983843
30.309039388,121.302985476
30.309041999,121.302987113
30.309044616,121.302988752
30.309047239,121.302990394
30.309049867,121.302992039
30.309052501,121.302993686
30.30905514,121.302995336
30.309057785,121.302996989
30.309060436,121.302998645
30.309063092,121.303000303
30.309065754,121.303001964
30.309068422,121.303003628
30.309071095,121.303005294
30.309073774,121.303006964
30.309076458,121.303008635
30.309079148,121.30301031
30.309081845,121.303011986
30.309084546,121.303013665
30.309087254,121.303015347
30.309089967,121.303017032
30.309092685,121.303018719
30.30909541,121.303020409
30.30909814,121.303022101
30.309100876,121.303023796
30.309103617,121.303025493
30.309106364,121.303027193
30.309109117,121.303028895
30.309111875,121.3030306
30.309114639,121.303032307
30.309117409,121.303034018
30.309120184,121.30303573
30.309122964,121.303037445
30.30912575,121.303039163
30.309128542,121.303040884
30.309131339,121.303042608
30.309134142,121.303044334
30.309136951,121.303046062
30.309139765,121.303047793
30.309142584,121.303049526
30.309145409,121.303051262
30.30914824,121.303053
30.309151076,121.303054741
30.309153918,121.303056485
30.309110134,121.303015217
30.309112811,121.303016779
30.309115494,121.303018344
30.309118182,121.30301991
30.309120876,121.303021478
30.309123575,121.303023049
30.309126279,121.303024622
30.30912899,121.303026197
30.309131705,121.303027775
30.309134426,121.303029355
30.309137152,121.303030938
30.309139884,121.303032523
30.309142621,121.303034112
30.309145364,121.303035703
30.309148111,121.303037297
30.309150865,121.303038894
30.309153623,121.303040494
30.309156387,121.303042096
30.309159157,121.303043701
30.309161931,121.303045309
30.309164711,121.30304692
30.309167497,121.303048533
30.309170288,121.303050149
30.309173084,121.303051768
30.309175885,121.303053389
30.309178692,121.303055013
30.309181504,121.30305664
30.309184321,121.303058269
30.309187143,121.303059901
30.30918997,121.303061535
30.309192803,121.303063171
30.30919564,121.30306481
30.309198483,121.303066452
30.309201331,121.303068097
30.309204184,121.303069744
30.309207042,121.303071394
30.309209905,121.303073046
30.309212772,121.303074702
30.309215645,121.30307636
30.309218523,121.303078021
30.309221406,121.303079684
30.309224294,121.303081351
30.309227187,121.303083021
30.309230085,121.303084694
30.309232988,121.30308637
30.309235896,121.30308805
30.309238808,121.303089733
30.309206119,121.303059166
30.309208887,121.3030607
30.30921166,121.303062238
30.309214437,121.303063779
30.309217219,121.303065324
30.309220006,121.303066872
30.309222797,121.303068423
30.309225593,121.303069977
30.309228393,121.303071534
30.309231199,121.303073094
30.309234009,121.303074658
30.309236823,121.303076224
30.309239642,121.303077794
30.309242466,121.303079367
30.309245295,121.303080943
30.309248128,121.303082522
30.309250966,121.303084103
30.309253809,121.303085687
30.309256657,121.303087274
30.309259509,121.303088864
30.309262365,121.303090456
30.309265227,121.303092051
30.309268093,121.303093649
30.309270963,121.30309525
30.309273838,121.303096853
30.309276717,121.303098459
30.309279601,121.303100068
30.309282489,121.303101679
30.309285382,121.303103293
30.309288279,121.30310491
30.309291181,121.303106529
30.309294087,121.303108151
30.309296997,121.303109775
30.309299912,121.303111403
30.309302831,121.303113033
30.309305755,121.303114666
30.309308683,121.303116302
30.309311616,121.303117941
30.309314553,121.303119583
30.309317495,121.303121228
30.309320441,121.303122875
30.309323391,121.303124526
30.309326346,121.303126179
30.309329305,121.303127835
30.309332268,121.303129494
30.309335236,121.303131155
30.309338208,121.30313282
30.309341185,121.303134488
30.309344166,121.303136159
30.309347151,121.303137832
30.309308727,121.303107289
30.309311563,121.303108825
30.309314403,121.303110364
30.309317247,121.303111906
30.309320096,121.303113451
30.309322949,121.303114999
30.309325806,121.30311655
30.309328667,121.303118103
30.309331533,121.303119659
30.309334404,121.303121218
30.309337279,121.30312278
30.309340158,121.303124345
30.309343042,121.303125913
30.309345929,121.303127484
30.30934882,121.303129057
30.309351716,121.303130634
30.309354616,121.303132214
30.30935752,121.303133797
30.309360429,121.303135384
30.309363341,121.303136973
30.309366258,121.303138566
30.309369179,121.303140162
30.309372104,121.303141762
30.309375033,121.303143365
30.309377966,121.303144971
30.309380903,121.303146581
30.309383845,121.303148194
30.30938679,121.30314981
30.30938974,121.30315143
30.309392694,121.303153054
30.309395652,121.303154681
30.309398613,121.303156312
30.309401579,121.303157947
30.309404549,121.303159585
30.309407524,121.303161226
30.309410503,121.30316287
30.309413486,121.303164518
30.309416473,121.303166169
30.309419464,121.303167823
30.309422459,121.303169481
30.309425458,121.303171142
30.309428461,121.303172806
30.309431469,121.303174474
30.30943448,121.303176144
30.309437496,121.303177819
30.309440516,121.303179497
30.30944354,121.303181178
30.309446568,121.303182863
30.3094496,121.303184551
30.309452636,121.303186243
30.309417067,121.303159995
30.309419964,121.303161569
30.309422864,121.303163147
30.309425769,121.303164729
30.309428677,121.303166314
30.309431589,121.303167902
30.309434504,121.303169494
30.309437423,121.303171089
30.309440346,121.303172687
30.309443273,121.303174289
30.309446203,121.303175895
30.309449138,121.303177503
30.309452076,121.303179115
30.309455018,121.30318073
30.309457963,121.303182348
30.309460913,121.30318397
30.309463866,121.303185594
30.309466822,121.30318722
30.309469782,121.303188851
30.309472746,121.303190485
30.309475715,121.303192123
30.309478687,121.303193766
30.309481663,121.303195412
30.309484642,121.303197061
30.309487626,121.303198714
30.309490612,121.30320037
30.309493603,121.30320203
30.309496597,121.303203693
30.309499595,121.303205361
30.309502597,121.303207033
30.309505603,121.303208709
30.309508613,121.303210388
30.309511626,121.303212071
30.309514644,121.303213758
30.309517665,121.303215449
30.309520691,121.303217143
30.309523721,121.30321884
30.309526754,121.30322054
30.309529792,121.303222245
30.309532833,121.303223953
30.309535879,121.303225664
30.309538927,121.30322738
30.30954198,121.303229099
30.309545037,121.303230821
30.309548097,121.303232547
30.309551161,121.303234276
30.309554229,121.303236009
30.309557301,121.303237746
30.309560377,121.303239486
30.309563456,121.303241231
30.309530728,121.303217677
30.309533679,121.303219318
30.309536634,121.303220963
30.309539592,121.303222611
30.309542554,121.303224262
30.30954552,121.303225917
30.309548489,121.303227576
30.309551462,121.303229239
30.309554439,121.303230905
30.30955742,121.303232575
30.309560405,121.303234248
30.309563393,121.303235925
30.309566386,121.303237606
30.309569382,121.30323929
30.309572382,121.303240978
30.309575386,121.303242669
30.309578394,121.303244364
30.309581405,121.303246061
30.309584421,121.303247762
30.30958744,121.303249467
30.309590463,121.303251175
30.30959349,121.303252886
30.30959652,121.303254601
30.309599554,121.30325632
30.309602592,121.303258042
30.309605633,121.303259767
30.309608678,121.303261495
30.309611727,121.303263227
30.309614779,121.303264963
30.309617835,121.303266701
30.309620894,121.303268444
30.309623957,121.30327019
30.309627024,121.303271939
30.309630094,121.303273692
30.309633169,121.303275448
30.309636246,121.303277208
30.309639327,121.30327897
30.309642412,121.303280736
30.3096455,121.303282505
30.309648592,121.303284276
30.309651688,121.30328605
30.309654786,121.303287826
30.309657889,121.303289605
30.309660994,121.303291387
30.309664104,121.303293171
30.309667217,121.303294957
30.309670333,121.303296745
30.309673453,121.303298534
30.309676577,121.303300326
30.309679703,121.303302119
30.309648211,121.303280052
30.309651213,121.303281745
30.30965422,121.30328344
30.309657229,121.303285136
30.309660242,121.303286834
30.309663258,121.303288534
30.309666277,121.303290235
30.3096693,121.303291938
30.309672326,121.303293642
30.309675355,121.303295348
30.309678387,121.303297056
30.309681423,121.303298766
30.309684461,121.303300477
30.309687503,121.30330219
30.309690548,121.303303905
30.309693596,121.303305621
30.309696647,121.30330734
30.309699702,121.303309062
30.30970276,121.303310786
30.309705821,121.303312512
30.309708885,121.30331424
30.309711952,121.303315971
30.309715022,121.303317704
30.309718096,121.303319439
30.309721173,121.303321176
30.309724254,121.303322916
30.309727338,121.303324659
30.309730425,121.303326403
30.309733515,121.30332815
30.309736609,121.303329899
30.309739706,121.30333165
30.309742806,121.303333403
30.30974591,121.303335159
30.309749017,121.303336916
30.309752128,121.303338676
30.309755242,121.303340438
30.30975836,121.303342202
30.309761481,121.303343968
30.309764605,121.303345737
30.309767733,121.303347507
30.309770863,121.303349279
30.309773997,121.303351053
30.309777135,121.30335283
30.309780275,121.303354608
30.309783419,121.30335639
30.309786566,121.303358173
30.309789717,121.303359959
30.30979287,121.303361747
30.309796026,121.303363537
30.309799186,121.303365329
30.309768859,121.303345265
30.309771898,121.303346966
30.30977494,121.303348668
30.309777986,121.303350372
30.309781034,121.303352077
30.309784086,121.303353784
30.309787141,121.303355493
30.309790199,121.303357203
30.30979326,121.303358915
30.309796324,121.303360628
30.309799391,121.303362343
30.309802462,121.303364059
30.309805535,121.303365777
30.309808611,121.303367496
30.309811691,121.303369217
30.309814774,121.30337094
30.30981786,121.303372664
30.309820949,121.30337439
30.309824042,121.303376117
30.309827137,121.303377847
30.309830236,121.303379578
30.309833338,121.303381312
30.309836444,121.303383048
30.309839552,121.303384786
30.309842664,121.303386526
30.309845779,121.303388269
30.309848897,121.303390015
30.309852018,121.303391763
30.309855142,121.303393513
30.30985827,121.303395266
30.3098614,121.303397021
30.309864534,121.303398779
30.309867671,121.303400539
30.309870811,121.303402302
30.309873954,121.303404066
30.3098771,121.303405834
30.309880249,121.303407604
30.309883402,121.303409378
30.309886558,121.303411154
30.309889717,121.303412933
30.30989288,121.303414714
30.309896046,121.303416497
30.309899215,121.303418284
30.309902388,121.303420073
30.309905564,121.303421865
30.309908743,121.30342366
30.309911926,121.303425458
30.309915112,121.303427258
30.309918302,121.303429062
30.309921495,121.303430869
30.3098911,121.303411561
30.309894172,121.303413282
30.309897248,121.303415005
30.309900327,121.303416731
30.309903409,121.30341846
30.309906494,121.303420192
30.309909582,121.303421926
30.309912673,121.303423663
30.309915767,121.303425404
30.309918864,121.303427146
30.309921963,121.30342889
30.309925065,121.303430635
30.30992817,121.303432382
30.309931278,121.30343413
30.309934387,121.303435879
30.309937499,121.303437631
30.309940613,121.303439387
30.30994373,121.303441147
30.30994685,121.30344291
30.309949973,121.303444675
30.309953098,121.303446443
30.309956226,121.303448212
30.309959356,121.303449984
30.309962489,121.303451759
30.309965624,121.303453535
30.309968761,121.303455314
30.309971902,121.303457097
30.309975046,121.303458882
30.309978193,121.303460671
30.309981343,121.303462461
30.309984496,121.303464254
30.309987652,121.30346605
30.309990812,121.303467847
30.309993974,121.303469647
30.309997139,121.303471448
30.310000307,121.303473252
30.310003478,121.303475058
30.310006652,121.303476865
30.310009828,121.303478675
30.310013006,121.303480486
30.310016187,121.3034823
30.31001937,121.303484117
30.310022556,121.303485937
30.310025744,121.303487759
30.310028935,121.303489583
30.310032128,121.30349141
30.310035324,121.30349324
30.310038522,121.303495072
30.310041722,121.303496908
30.310044926,121.303498747
30.310014968,121.303478382
30.310018051,121.303480131
30.310021136,121.303481882
30.310024224,121.303483637
30.310027315,121.303485394
30.31003041,121.303487156
30.310033507,121.30348892
30.310036607,121.303490688
30.31003971,121.303492459
30.310042816,121.303494233
30.310045925,121.30349601
30.310049036,121.30349779
30.31005215,121.303499573
30.310055268,121.303501358
30.310058388,121.303503147
30.310061511,121.30350494
30.310064637,121.303506737
30.310067767,121.303508539
30.310070899,121.303510344
30.310074034,121.303512153
30.310077172,121.303513966
30.310080313,121.303515782
30.310083457,121.303517603
30.310086603,121.303519428
30.310089753,121.303521257
30.310092905,121.303523089
30.31009606,121.303524926
30.310099218,121.303526765
30.310102379,121.303528609
30.310105542,121.303530455
30.310108709,121.303532305
30.310111879,121.303534159
30.310115051,121.303536017
30.310118227,121.303537878
30.310121406,121.303539742
30.310124587,121.303541609
30.31012777,121.303543478
30.310130957,121.30354535
30.310134145,121.303547225
30.310137336,121.303549103
30.31014053,121.303550983
30.310143725,121.303552866
30.310146923,121.303554751
30.310150123,121.303556639
30.310153325,121.30355853
30.310156529,121.303560424
30.310159735,121.30356232
30.310162943,121.303564219
30.310166152,121.30356612
30.310169364,121.303568025
30.310138894,121.303545483
30.31014198,121.303547287
30.310145067,121.303549093
30.310148155,121.303550902
30.310151244,121.303552714
30.310154335,121.303554529
30.310157427,121.303556346
30.310160519,121.303558166
30.310163613,121.303559987
30.310166708,121.30356181
30.310169804,121.303563636
30.310172901,121.303565464
30.310176,121.303567295
30.310179101,121.303569128
30.310182202,121.303570963
30.310185305,121.3035728
30.310188409,121.303574639
30.310191515,121.303576481
30.310194622,121.303578324
30.31019773,121.30358017
30.310200841,121.303582018
30.310203953,121.303583868
30.310207066,121.30358572
30.310210181,121.303587574
30.310213297,121.30358943
30.310216414,121.303591287
30.310219533,121.303593145
30.310222653,121.303595004
30.310225775,121.303596865
30.310228898,121.303598728
30.310232022,121.303600593
30.310235149,121.30360246
30.310238277,121.303604328
30.310241406,121.303606198
30.310244536,121.303608069
30.310247669,121.303609943
30.310250803,121.303611819
30.310253938,121.303613696
30.310257075,121.303615575
30.310260214,121.303617456
30.310263354,121.303619339
30.310266496,121.303621224
30.310269639,121.303623111
30.310272784,121.303625001
30.310275931,121.303626892
30.310279079,121.303628785
30.310282229,121.303630679
30.310285379,121.303632576
30.310288532,121.303634474
30.310291685,121.303636375
30.310260999,121.303612289
30.310264025,121.303614079
30.310267052,121.303615872
30.310270081,121.303617666
30.310273111,121.303619461
30.310276142,121.303621257
30.310279174,121.303623054
30.310282208,121.303624854
30.310285244,121.303626656
30.31028828,121.303628458
30.310291319,121.303630262
30.310294358,121.303632068
30.3102974,121.303633875
30.310300442,121.303635682
30.310303485,121.303637489
30.31030653,121.303639298
30.310309575,121.303641107
30.310312622,121.303642918
30.31031567,121.303644729
30.31031872,121.303646542
30.31032177,121.303648356
30.310324822,121.30365017
30.310327875,121.303651985
30.310330929,121.303653802
30.310333984,121.30365562
30.310337041,121.303657441
30.310340099,121.303659263
30.310343159,121.303661087
30.310346219,121.303662912
30.310349281,121.303664739
30.310352344,121.303666567
30.310355409,121.303668396
30.310358474,121.303670227
30.310361541,121.303672058
30.31036461,121.303673891
30.310367679,121.303675726
30.310370751,121.303677561
30.310373823,121.303679399
30.310376897,121.303681237
30.310379973,121.303683077
30.31038305,121.303684919
30.310386129,121.303686762
30.310389209,121.303688607
30.310392291,121.303690455
30.310395375,121.303692304
30.31039846,121.303694155
30.310401546,121.303696008
30.310404634,121.303697861
30.310407722,121.303699716
30.310410812,121.303701572
30.310378934,121.303675424
30.310381889,121.303677156
30.310384844,121.303678888
30.310387801,121.303680621
30.310390759,121.303682355
30.310393718,121.30368409
30.310396679,121.303685827
30.310399641,121.303687567
30.310402605,121.303689309
30.310405571,121.303691053
30.310408538,121.303692799
30.310411507,121.303694547
30.310414477,121.303696298
30.310417449,121.30369805
30.310420422,121.303699804
30.310423397,121.303701559
30.310426373,121.303703316
30.310429351,121.303705074
30.310432331,121.303706834
30.310435312,121.303708596
30.310438295,121.30371036
30.310441281,121.303712126
30.310444268,121.303713896
30.310447258,121.303715669
30.31045025,121.303717446
30.310453245,121.303719227
30.310456243,121.303721012
30.310459245,121.303722801
